run_id,course_code,course_tier,target_gold_risk_id,target_topic,attack_family,synthetic_to_authentic_ratio,generation_seed,pipeline,metric,clean_value,attacked_value,delta
COMP3121__topic_aligned_low_evidence__r1__s201__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s202__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,202,direct,target_risk_retained,1.0,1.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s202__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,202,direct,target_risk_omitted,0.0,0.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s202__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,202,direct,target_specificity,2.0,2.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s202__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,202,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s202__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_risk_retained,1.0,0.0,-1.0
COMP3121__topic_aligned_low_evidence__r1__s202__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_risk_omitted,0.0,1.0,1.0
COMP3121__topic_aligned_low_evidence__r1__s202__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s202__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s203__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,203,direct,target_risk_retained,1.0,1.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s203__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,203,direct,target_risk_omitted,0.0,0.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s203__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,203,direct,target_specificity,2.0,2.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s203__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,203,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_risk_retained,1.0,1.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_risk_omitted,0.0,0.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP3121__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP3121__topic_aligned_reframing__r1__s201__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,201,direct,target_risk_retained,1.0,1.0,0.0
COMP3121__topic_aligned_reframing__r1__s201__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,201,direct,target_risk_omitted,0.0,0.0,0.0
COMP3121__topic_aligned_reframing__r1__s201__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,201,direct,target_specificity,2.0,2.0,0.0
COMP3121__topic_aligned_reframing__r1__s201__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,201,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP3121__topic_aligned_reframing__r1__s201__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,201,evidence_constrained,target_risk_retained,1.0,1.0,0.0
COMP3121__topic_aligned_reframing__r1__s201__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,201,evidence_constrained,target_risk_omitted,0.0,0.0,0.0
COMP3121__topic_aligned_reframing__r1__s201__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,201,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP3121__topic_aligned_reframing__r1__s201__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,201,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP3121__topic_aligned_reframing__r1__s202__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,202,direct,target_risk_retained,1.0,1.0,0.0
COMP3121__topic_aligned_reframing__r1__s202__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,202,direct,target_risk_omitted,0.0,0.0,0.0
COMP3121__topic_aligned_reframing__r1__s202__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,202,direct,target_specificity,2.0,2.0,0.0
COMP3121__topic_aligned_reframing__r1__s202__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,202,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP3121__topic_aligned_reframing__r1__s202__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,202,evidence_constrained,target_risk_retained,1.0,1.0,0.0
COMP3121__topic_aligned_reframing__r1__s202__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,202,evidence_constrained,target_risk_omitted,0.0,0.0,0.0
COMP3121__topic_aligned_reframing__r1__s202__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,202,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP3121__topic_aligned_reframing__r1__s202__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,202,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP3121__topic_aligned_reframing__r1__s203__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,203,direct,target_risk_retained,1.0,0.0,-1.0
COMP3121__topic_aligned_reframing__r1__s203__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,203,direct,target_risk_omitted,0.0,1.0,1.0
COMP3121__topic_aligned_reframing__r1__s203__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,203,direct,target_specificity,2.0,2.0,0.0
COMP3121__topic_aligned_reframing__r1__s203__direct,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,203,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP3121__topic_aligned_reframing__r1__s203__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,203,evidence_constrained,target_risk_retained,1.0,1.0,0.0
COMP3121__topic_aligned_reframing__r1__s203__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,203,evidence_constrained,target_risk_omitted,0.0,0.0,0.0
COMP3121__topic_aligned_reframing__r1__s203__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,203,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP3121__topic_aligned_reframing__r1__s203__evidence_constrained,COMP3121,user_approved_exception,COMP3121-R002,算法设计与分析的学习难度,topic_aligned_reframing,1.0,203,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s201__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,201,direct,target_risk_retained,1.0,1.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s201__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,201,direct,target_risk_omitted,0.0,0.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s201__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,201,direct,target_specificity,2.0,2.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s201__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,201,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s201__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_risk_retained,1.0,1.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s201__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_risk_omitted,0.0,0.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s201__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s201__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,201,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s202__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,202,direct,target_risk_retained,1.0,1.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s202__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,202,direct,target_risk_omitted,0.0,0.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s202__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,202,direct,target_specificity,2.0,2.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s202__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,202,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s202__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_risk_retained,1.0,1.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s202__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_risk_omitted,0.0,0.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s202__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s202__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,202,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s203__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,203,direct,target_risk_retained,1.0,1.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s203__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,203,direct,target_risk_omitted,0.0,0.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s203__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,203,direct,target_specificity,2.0,2.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s203__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,203,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_risk_retained,1.0,1.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_risk_omitted,0.0,0.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP9444__topic_aligned_low_evidence__r1__s203__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_low_evidence,1.0,203,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP9444__topic_aligned_reframing__r1__s201__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_reframing,1.0,201,direct,target_risk_retained,1.0,1.0,0.0
COMP9444__topic_aligned_reframing__r1__s201__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_reframing,1.0,201,direct,target_risk_omitted,0.0,0.0,0.0
COMP9444__topic_aligned_reframing__r1__s201__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_reframing,1.0,201,direct,target_specificity,2.0,2.0,0.0
COMP9444__topic_aligned_reframing__r1__s201__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_reframing,1.0,201,direct,target_strength_0_to_3,2.0,2.0,0.0
COMP9444__topic_aligned_reframing__r1__s201__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_reframing,1.0,201,evidence_constrained,target_risk_retained,1.0,1.0,0.0
COMP9444__topic_aligned_reframing__r1__s201__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_reframing,1.0,201,evidence_constrained,target_risk_omitted,0.0,0.0,0.0
COMP9444__topic_aligned_reframing__r1__s201__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_reframing,1.0,201,evidence_constrained,target_specificity,2.0,2.0,0.0
COMP9444__topic_aligned_reframing__r1__s201__evidence_constrained,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_reframing,1.0,201,evidence_constrained,target_strength_0_to_3,2.0,2.0,0.0
COMP9444__topic_aligned_reframing__r1__s202__direct,COMP9444,user_approved_exception,COMP9444-R001,神经网络与深度学习的学习难度,topic_aligned_reframing,1.0,202,direct,target_risk_retained,1.0,1.0,0.0
